what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715052722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715055291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302715055311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715057547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715071342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302715071368
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715073993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302715077751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715079104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302715079127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302715080753
error,log,,,"While executing the operation, an exception occurred",1302715081717
error,log,,,"While executing the operation, an exception occurred",1302715081718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715081729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715082799
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302715082808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715084869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302715087158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715088197
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302715088218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715090900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302715099382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302715150230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715188848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715193104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715193196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302715193226
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715193510
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715193680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715196185
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1302715214910
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302715215999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302715218032
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715233952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302715233973
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1302715236737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715236850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715241050
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1302715241057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1302715241058
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1302715246730
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1302715246803
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715262115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715308656
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1302715320266
opened,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1302715322269
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1302715322348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302715348678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302715354881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715355149
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1302715355167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302715355336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715361924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302715368667
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1302715372522
opened,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1302715376532
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1302715376606
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1302715378593
opened,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1302715378798
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1302715378872
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302715391450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302715399082
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1302715406533
closed,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1302715410784
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1302715410799
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1302715414006
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1302715417172
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715417937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302715418536
