what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302501446868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302501447981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302501460159
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302501461190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302501468497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302501473252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302501473974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302501475413
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1302501476839
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302501481558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302501482400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302501585007
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1302501586692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302501601649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1302501601667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302501612873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302501621560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302501881529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302501980781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502038289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302502041092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502041727
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502079807
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302502080998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502086227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502086310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302502093928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502096986
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502110721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302502113078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302502117276
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302502119501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302502120180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502121523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502127776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302502130310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302502132907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502134408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502165247
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302502171141
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302502180875
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1302502181351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502181747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1302502181764
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302502181973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502185808
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302502186898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502193868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502201859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302502205490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502207206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502219654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502229862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502235474
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1302502261331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302502279149
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302502284675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1302502297030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302502300317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302502302505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1302502307071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302502312067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302502314616
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302502322663
