what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516215974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516295251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302516300347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516301641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516303114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516304702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516422105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302516442911
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302516444603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302516445631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516449369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516503017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302516509192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302516514596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302516520665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302516522094
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302516523254
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1302516524853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516525459
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516526662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302516526669
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1302516526920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516529534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516546011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302516549383
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516550410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516554980
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302516556270
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1302516562305
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516562762
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1302516562944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302516563325
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1302516564578
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1302516564752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516565185
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1302516565211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516565523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516566292
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302516570032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516572203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302516579309
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1302516584126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516584452
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1302516584464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516584752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516587333
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1302516589924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516593611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302516622020
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1302516632949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516633080
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1302516633095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516636430
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516753086
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1302516753981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516768361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516770419
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302516774356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302516779453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302516780694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302516784288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302516790267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1302516790656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302516797442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302516799221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302516802062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302516803059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516806509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516830750
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302516848198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302516862719
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1302516863257
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302516872871
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302516877941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516880345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516913213
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302516917529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302516928565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302523202304
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302523205747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1302523206318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302523210955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302523217882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302523220907
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302523221686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302523224540
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302523234590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302523270362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302523274678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302523275847
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302523277383
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302523279895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302523281719
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302523284348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302523286019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302523292944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302523296189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302523306827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302523336056
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302523339703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527286572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527288092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527305908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527309507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527315010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302527318049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527320366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527324362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302527325814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527328109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527337322
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302527338725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1302527339566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302527340844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527343414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527347449
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302527348822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527360055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527364425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302527365805
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527369407
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527371964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302527380645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302527390142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527391851
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527402340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527406260
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527447872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527449637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302527507064
