what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302504805874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504806460
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504813993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302504816707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504817285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504898807
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302504899959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302504903588
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302504904046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302504904695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504905553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504911334
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302504914738
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302504915474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302504920068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302504920721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302504921438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504922506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504933018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302504938429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504939280
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504950871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504953624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504958416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302504962360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504963392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504963452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504963595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504970464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504971970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504978916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504981352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504985574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302504988676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302504990014
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302504990675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302504990992
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505006911
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302505008767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302505012404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505014635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505323221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505330298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505340447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302505347175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505350352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505363847
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1302505367171
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302505370384
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1302505371166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302505377441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505379070
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505424736
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302505430928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302505434993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505436678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505442317
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1302505446696
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1302505450068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302505464775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302505466526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505468866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505474838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302505477132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505478748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302505494823
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302505504379
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1302505516969
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302505520564
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1302505524812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302505536300
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302505538062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1302505544371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302505545279
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302505548992
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1302505554653
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302505563852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302505566628
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1302505574510
