what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1303387701196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303387704051
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303387709770
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1303387709888
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303387714703
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303387717975
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1303387731978
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303387735923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1303387744533
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303387748360
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1303387754677
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303387755734
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1303387757638
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1303387758190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303387761768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303387776354
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1303387781189
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1303387782687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303387783459
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388126878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388155342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388170306
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388191366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388192963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388195312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388195966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388196557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388197457
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1303388204790
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1303388205327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388209235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388229491
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1303388229746
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1303388230349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388231139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388241561
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303388241578
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303388244343
activated,perspective,,,"<Aptana_Web>",1303388248224
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1303388251289
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1303388251835
activated,perspective,,,"<Aptana_Web>",1303388253943
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1303388256803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303388269841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388270650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388286119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388286136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303388286280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303388286282
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action2js",1303388287423
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action4js",1303388287427
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action5js",1303388287432
