what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303389671691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303389772175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1303389774823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1303389775152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1303389775362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1303389776130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1303389776306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1303389776486
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303389777181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303389837211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303389843180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303389851341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303389857927
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303389860161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390021752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390027156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303390029327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390057233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390066182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390071999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1303390072007
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1303390072008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390075730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390087588
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1303390087596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1303390087596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390090467
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390124353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390135041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303390138311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390174331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390175653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390178061
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.nextPerspective",1303390178064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390179042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390181172
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.nextPerspective",1303390181174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390181950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390181996
activated,perspective,,,"<Aptana_Web>",1303390182071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.nextPerspective",1303390182127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390182801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390182855
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1303390182930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.nextPerspective",1303390182983
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390183613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390183679
activated,perspective,,,"<Aptana_Web>",1303390183755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.nextPerspective",1303390183810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390185731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390185758
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1303390185833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.nextPerspective",1303390185886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390186639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390186722
activated,perspective,,,"<Aptana_Web>",1303390186796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.nextPerspective",1303390186850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390187752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390187825
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1303390187899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.nextPerspective",1303390187952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390194569
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390443127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390444820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390448207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.nextPerspective",1303390448214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390449405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390460679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390460999
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303390461087
activated,perspective,,,"<Aptana_Web>",1303390461148
