what,kind,bundleId,bundleVersion,description,time
activated,perspective,,,"<Aptana_Web>",1303394769321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303394791465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303395699893
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1303395702407
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1303395705463
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1303395705661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303395710641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303395738958
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1303395738990
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303395740603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303395747097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303395747767
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303396121598
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303396122324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303396129617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303396129917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303396131439
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303396131478
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1303396134428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303396134542
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303396136406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303396136597
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303396136605
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303396139622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303396155046
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303396156422
